release_year,duration_int,rating_encoded,country_encoded,genre_encoded,length_encoded,type_encoded
2019,102.0,11,80,12,1,0
2015,96.0,8,80,0,1,0
2017,1.0,11,50,16,2,1
2016,93.0,8,80,12,1,0
2016,93.0,7,80,13,1,0
2017,72.0,13,81,19,1,0
2017,1.0,13,16,17,2,1
2019,87.0,3,79,4,1,0
2019,95.0,11,55,12,1,0
2017,33.0,11,56,7,2,0
2020,113.0,11,23,7,1,0
2010,118.0,12,67,7,1,0
2019,171.0,9,30,12,0,0
2020,1.0,11,30,16,2,1
2018,100.0,9,50,7,1,0
2019,103.0,12,37,0,1,0
2021,1.0,11,80,21,2,1
2020,2.0,11,45,8,2,1
2019,1.0,9,81,16,2,1
2019,1.0,11,75,8,2,1
2015,86.0,12,67,7,1,0
2020,102.0,9,80,7,1,0
2018,2.0,13,80,17,2,1
2020,81.0,14,80,4,1,0
2017,101.0,8,80,12,1,0
2020,73.0,12,45,10,1,0
2019,96.0,9,31,12,1,0
2018,4.0,11,80,8,2,1
2018,106.0,11,80,12,1,0
2019,88.0,7,80,13,1,0
2019,103.0,11,56,12,1,0
2019,139.0,9,30,7,0,0
2018,89.0,9,24,12,1,0
2020,2.0,13,80,17,2,1
2018,2.0,9,50,16,2,1
2020,104.0,8,80,12,1,0
2019,124.0,9,30,12,0,0
2020,1.0,9,11,29,2,1
2020,1.0,9,81,16,2,1
2017,112.0,8,80,12,1,0
2020,1.0,11,80,8,2,1
2020,1.0,11,37,2,2,1
2014,70.0,9,39,10,1,0
2019,8.0,9,80,8,2,1
2020,1.0,11,80,8,2,1
2020,106.0,11,80,10,1,0
2020,97.0,7,80,0,1,0
2019,106.0,6,80,7,1,0
2020,60.0,9,80,27,1,0
2020,3.0,12,80,17,2,1
2019,148.0,9,30,15,0,0
2020,122.0,11,70,12,0,0
2016,86.0,11,80,7,1,0
1994,193.0,9,30,6,0,0
2015,1.0,11,37,2,2,1
2020,1.0,11,68,16,2,1
2017,92.0,8,80,19,1,0
2018,94.0,7,11,7,1,0
2019,5.0,14,21,17,2,1
2019,82.0,10,48,4,1,0
2020,59.0,12,79,19,2,0
2014,1.0,11,37,2,2,1
2018,1.0,9,37,2,2,1
2014,1.0,13,80,17,2,1
2019,89.0,11,80,0,1,0
1999,176.0,10,30,12,0,0
2020,116.0,11,37,12,1,0
2020,2.0,11,45,16,2,1
2016,86.0,11,21,12,1,0
2017,93.0,9,50,7,1,0
2020,1.0,11,35,16,2,1
2020,85.0,11,80,10,1,0
2020,2.0,11,70,8,2,1
2019,1.0,9,37,16,2,1
2009,62.0,11,80,27,1,0
2020,1.0,11,79,3,2,1
2020,1.0,9,80,16,2,1
2018,112.0,11,21,12,1,0
2020,1.0,9,81,16,2,1
2020,1.0,12,79,11,2,1
2020,1.0,11,7,16,2,1
2020,121.0,9,30,7,0,0
2019,133.0,9,30,7,0,0
2020,76.0,11,30,27,1,0
2017,82.0,6,80,12,1,0
2019,156.0,11,74,12,0,0
2015,90.0,11,67,15,1,0
2020,1.0,11,81,11,2,1
2017,2.0,9,50,16,2,1
2020,1.0,11,80,21,2,1
2020,8.0,11,80,30,2,1
2020,97.0,12,80,7,1,0
2020,51.0,11,45,27,2,0
2020,1.0,11,80,29,2,1
2020,2.0,9,37,2,2,1
2020,1.0,9,74,16,2,1
2020,1.0,9,80,11,2,1
2019,1.0,11,80,16,2,1
2004,98.0,11,82,7,1,0
2020,61.0,11,80,27,1,0
2019,116.0,9,30,7,1,0
2011,1.0,12,80,17,2,1
2019,132.0,9,30,7,0,0
2020,17.0,9,80,12,2,0
2013,91.0,8,80,12,1,0
2020,121.0,11,80,12,0,0
2020,1.0,11,48,16,2,1
2020,4.0,11,11,11,2,1
2020,1.0,9,23,16,2,1
2019,2.0,12,80,21,2,1
2019,78.0,9,80,13,1,0
2020,1.0,9,13,16,2,1
2011,95.0,6,80,4,1,0
2019,86.0,11,80,12,1,0
2015,132.0,8,79,12,0,0
2019,107.0,9,37,0,1,0
2008,1.0,9,37,2,2,1
2015,122.0,8,79,12,0,0
2018,95.0,9,30,12,1,0
2019,108.0,11,70,12,1,0
2020,1.0,11,80,8,2,1
2017,99.0,8,3,15,1,0
2019,103.0,11,80,0,1,0
2020,66.0,11,80,27,1,0
2018,1.0,13,21,17,2,1
2019,132.0,11,56,0,0,0
2020,1.0,10,81,17,2,1
2018,56.0,9,80,10,2,0
2019,128.0,11,30,7,0,0
2020,1.0,9,80,30,2,1
2019,1.0,11,79,3,2,1
2020,4.0,14,80,17,2,1
2020,1.0,11,30,8,2,1
2020,1.0,11,80,8,2,1
2014,119.0,8,79,0,1,0
2020,2.0,13,2,17,2,1
2020,1.0,11,21,16,2,1
2020,97.0,11,80,0,1,0
2020,1.0,11,80,11,2,1
2017,92.0,8,80,12,1,0
2020,102.0,11,70,7,1,0
2020,1.0,9,79,3,2,1
2020,90.0,9,45,7,1,0
2019,3.0,12,11,16,2,1
2017,129.0,9,30,12,0,0
2020,1.0,11,80,11,2,1
2019,1.0,11,6,16,2,1
2018,106.0,9,31,12,1,0
2017,1.0,9,68,16,2,1
2018,1.0,9,11,8,2,1
2014,105.0,12,79,7,1,0
2018,1.0,12,37,2,2,1
2019,1.0,14,81,17,2,1
2007,78.0,13,80,4,1,0
2008,79.0,14,80,4,1,0
2009,78.0,3,68,4,1,0
2020,145.0,11,30,13,0,0
2015,71.0,11,80,27,1,0
2001,83.0,3,80,4,1,0
2017,1.0,11,68,16,2,1
2019,81.0,10,81,4,1,0
2020,1.0,11,80,31,2,1
2017,2.0,14,48,17,2,1
2020,1.0,11,70,8,2,1
2006,119.0,8,45,12,1,0
2018,98.0,14,37,1,1,0
2017,102.0,11,31,12,1,0
2015,1.0,9,68,16,2,1
2015,88.0,11,81,0,1,0
2009,97.0,8,80,7,1,0
2017,1.0,11,68,16,2,1
2020,1.0,11,80,31,2,1
2017,1.0,9,68,16,2,1
2019,110.0,9,30,13,1,0
2019,85.0,11,30,12,1,0
2019,1.0,12,37,11,2,1
2019,90.0,7,80,7,1,0
2019,89.0,11,80,7,1,0
2019,3.0,11,51,16,2,1
2018,1.0,14,81,17,2,1
2016,1.0,13,68,17,2,1
2018,2.0,14,68,17,2,1
2019,2.0,11,81,28,2,1
2019,1.0,9,13,16,2,1
2019,1.0,9,37,2,2,1
2019,120.0,11,37,12,0,0
2013,102.0,11,67,0,1,0
2018,73.0,9,1,10,1,0
2019,1.0,11,80,11,2,1
2018,103.0,11,81,7,1,0
2019,79.0,11,35,12,1,0
2019,1.0,11,21,16,2,1
2019,2.0,11,80,8,2,1
2019,97.0,8,80,0,1,0
2017,91.0,12,37,1,1,0
2019,96.0,7,80,4,1,0
2019,103.0,8,34,0,1,0
2017,95.0,8,21,0,1,0
2019,83.0,7,80,13,1,0
2019,2.0,11,37,2,2,1
2019,117.0,9,45,7,1,0
2019,70.0,12,80,4,1,0
2019,2.0,12,80,29,2,1
2019,90.0,8,80,35,1,0
2012,6.0,9,80,30,2,1
2019,86.0,13,2,4,1,0
2017,86.0,12,50,7,1,0
2019,1.0,11,44,16,2,1
2014,113.0,9,50,12,1,0
2018,82.0,11,81,15,1,0
2015,141.0,12,50,12,0,0
2015,107.0,11,81,12,1,0
2019,126.0,7,79,12,0,0
2019,1.0,11,80,16,2,1
2019,25.0,12,80,10,2,0
2019,1.0,11,21,16,2,1
2019,2.0,11,56,8,2,1
2019,1.0,11,79,8,2,1
2019,1.0,11,80,23,2,1
2019,63.0,11,80,27,1,0
2018,136.0,11,4,7,0,0
2015,120.0,8,79,12,0,0
2015,134.0,9,30,7,0,0
2016,1.0,12,68,16,2,1
2015,2.0,13,80,17,2,1
2019,1.0,9,68,16,2,1
2018,1.0,11,50,16,2,1
2001,185.0,9,30,7,0,0
2015,174.0,11,30,7,0,0
2006,169.0,9,30,0,0,0
2011,148.0,9,30,0,0,0
2013,135.0,9,30,0,0,0
2011,135.0,9,30,15,0,0
2012,1.0,12,37,2,2,1
2019,89.0,9,81,4,1,0
2007,119.0,9,30,7,1,0
2017,98.0,9,50,7,1,0
2010,135.0,9,30,12,0,0
2004,185.0,12,30,0,0,0
2009,156.0,9,30,12,0,0
2017,104.0,11,24,7,1,0
2008,139.0,9,30,12,0,0
2012,2.0,14,80,17,2,1
2012,140.0,9,30,12,0,0
2005,3.0,14,80,17,2,1
2011,154.0,9,30,7,0,0
2019,129.0,8,80,0,0,0
2016,99.0,11,50,7,1,0
2017,100.0,11,67,7,1,0
2016,110.0,9,50,7,1,0
2018,107.0,9,81,12,1,0
2019,95.0,11,74,15,1,0
2018,89.0,11,81,15,1,0
2019,65.0,11,79,27,1,0
2019,143.0,11,30,12,0,0
2017,101.0,9,19,7,1,0
2019,60.0,11,80,27,1,0
2019,29.0,12,80,4,2,0
2017,92.0,8,80,13,1,0
2019,172.0,9,30,0,0,0
2019,97.0,7,7,12,1,0
2019,1.0,11,80,30,2,1
2017,108.0,9,50,7,1,0
2017,107.0,9,81,12,1,0
2020,5.0,12,80,30,2,1
2019,137.0,8,79,12,0,0
2017,106.0,11,37,0,1,0
2017,115.0,11,50,12,1,0
2019,46.0,14,80,4,2,0
2019,1.0,12,37,2,2,1
2019,2.0,11,7,16,2,1
2019,1.0,9,80,8,2,1
2019,1.0,11,70,16,2,1
2019,1.0,11,81,8,2,1
2016,92.0,9,50,7,1,0
2017,93.0,12,79,7,1,0
2019,85.0,12,80,4,1,0
2019,24.0,11,80,10,2,0
2019,1.0,11,80,29,2,1
2019,2.0,11,80,30,2,1
2019,1.0,12,13,16,2,1
2019,1.0,9,14,16,2,1
2019,56.0,11,80,27,2,0
2018,1.0,11,80,32,2,1
2019,86.0,6,80,4,1,0
2019,127.0,12,30,7,0,0
2014,93.0,8,80,12,1,0
2019,94.0,11,55,12,1,0
2018,4.0,11,80,30,2,1
2019,120.0,9,30,7,0,0
2019,108.0,11,2,10,1,0
2017,135.0,9,30,12,0,0
2016,111.0,12,30,12,1,0
2017,134.0,9,79,7,0,0
2018,137.0,12,30,12,0,0
2016,2.0,13,81,17,2,1
2019,103.0,9,75,4,1,0
2017,133.0,9,30,7,0,0
2019,95.0,11,21,10,1,0
2015,126.0,11,59,12,0,0
2019,1.0,9,68,16,2,1
2019,67.0,10,82,10,1,0
2019,135.0,9,30,7,0,0
2019,106.0,9,21,12,1,0
2019,2.0,13,79,17,2,1
2018,107.0,11,50,7,1,0
2019,81.0,11,21,12,1,0
2016,107.0,11,67,12,1,0
2019,2.0,11,45,8,2,1
2018,118.0,11,81,7,1,0
2018,110.0,11,50,7,1,0
2017,104.0,11,50,0,1,0
2019,1.0,9,81,16,2,1
2018,93.0,9,50,12,1,0
2019,94.0,12,80,4,1,0
2019,1.0,9,37,2,2,1
2019,1.0,11,7,16,2,1
2019,1.0,12,80,30,2,1
2019,1.0,11,21,16,2,1
2008,137.0,8,80,0,0,0
2019,134.0,9,30,7,0,0
2019,69.0,14,81,4,1,0
2019,106.0,11,11,12,1,0
2019,209.0,8,80,12,0,0
2019,86.0,11,80,27,1,0
2019,24.0,13,80,4,2,0
2015,2.0,11,56,8,2,1
2019,46.0,13,81,4,2,0
2019,1.0,11,45,16,2,1
2019,117.0,9,30,0,1,0
2019,87.0,11,70,10,1,0
2017,121.0,8,80,12,0,0
2019,1.0,9,13,16,2,1
2019,97.0,11,21,12,1,0
2019,1.0,9,80,31,2,1
2015,121.0,11,37,0,0,0
2008,56.0,11,80,27,2,0
2019,2.0,12,80,21,2,1
2019,1.0,11,80,8,2,1
2019,1.0,11,7,16,2,1
2019,119.0,11,80,10,1,0
2019,1.0,11,64,16,2,1
2019,3.0,14,80,17,2,1
2019,8.0,14,80,17,2,1
2019,93.0,9,80,4,1,0
2019,1.0,11,75,16,2,1
2019,86.0,11,80,10,1,0
2019,134.0,9,30,12,0,0
2019,1.0,11,23,16,2,1
2019,28.0,10,45,10,2,0
2019,131.0,9,30,12,0,0
2019,1.0,11,21,8,2,1
2019,78.0,11,80,27,1,0
2019,1.0,9,81,16,2,1
2019,1.0,11,74,16,2,1
2019,93.0,11,20,0,1,0
2014,84.0,11,80,27,1,0
2015,107.0,7,79,12,1,0
2013,101.0,8,80,13,1,0
2003,1.0,9,74,16,2,1
2019,107.0,8,79,12,1,0
2019,74.0,9,14,10,1,0
2019,60.0,12,1,4,1,0
2019,143.0,11,30,0,0,0
2019,105.0,9,30,7,1,0
2019,1.0,11,80,21,2,1
2013,1.0,9,68,16,2,1
2010,2.0,12,37,2,2,1
2011,110.0,12,37,1,1,0
2019,98.0,6,70,4,1,0
2004,1.0,11,74,16,2,1
2019,2.0,13,80,17,2,1
2002,1.0,12,74,16,2,1
2017,1.0,9,68,16,2,1
2018,74.0,9,30,10,1,0
2019,1.0,11,45,8,2,1
2013,46.0,9,37,1,2,0
2019,1.0,11,75,16,2,1
2019,3.0,9,80,11,2,1
2019,2.0,11,76,8,2,1
2003,1.0,9,81,16,2,1
2019,54.0,11,21,27,2,0
2019,1.0,9,75,16,2,1
2020,1.0,11,1,11,2,1
2019,2.0,9,68,16,2,1
2019,59.0,11,80,27,2,0
2009,100.0,8,80,12,1,0
2019,1.0,9,13,16,2,1
2019,88.0,11,80,10,1,0
2019,3.0,11,30,16,2,1
2019,1.0,9,79,3,2,1
2019,1.0,14,79,17,2,1
2019,93.0,7,80,7,1,0
2019,94.0,11,21,0,1,0
2019,2.0,11,14,8,2,1
2016,121.0,9,30,15,0,0
2019,78.0,11,80,12,1,0
2019,1.0,9,37,8,2,1
2018,116.0,9,13,0,1,0
2019,87.0,10,7,4,1,0
2014,2.0,12,80,17,2,1
2019,61.0,11,80,27,1,0
2019,2.0,11,79,3,2,1
2017,98.0,8,80,7,1,0
2019,123.0,11,68,12,0,0
2019,85.0,8,80,7,1,0
2016,3.0,12,79,3,2,1
2016,78.0,9,80,10,1,0
2019,103.0,11,30,12,1,0
2019,1.0,11,80,8,2,1
2014,44.0,13,80,19,2,0
2014,68.0,14,80,4,1,0
2015,1.0,10,80,17,2,1
2012,68.0,12,80,4,1,0
2017,69.0,13,80,4,1,0
2017,81.0,12,80,4,1,0
2013,69.0,13,80,4,1,0
2016,68.0,12,80,4,1,0
2015,68.0,12,80,4,1,0
2010,86.0,13,80,4,1,0
2015,40.0,13,80,4,2,0
2013,3.0,10,80,17,2,1
2019,94.0,11,70,7,1,0
2015,1.0,12,80,11,2,1
2018,1.0,11,21,8,2,1
2019,90.0,11,80,12,1,0
2016,4.0,9,80,16,2,1
2017,112.0,12,80,12,1,0
2018,101.0,11,79,7,1,0
2008,2.0,12,37,2,2,1
2019,119.0,9,30,0,1,0
2019,40.0,11,80,10,2,0
2015,2.0,9,37,2,2,1
2019,86.0,12,80,4,1,0
2018,92.0,6,80,4,1,0
2014,2.0,12,37,2,2,1
2010,1.0,9,37,2,2,1
2016,2.0,9,37,2,2,1
2019,1.0,9,80,16,2,1
2019,91.0,12,80,4,1,0
2019,2.0,11,80,21,2,1
2019,3.0,14,11,17,2,1
2019,36.0,11,81,19,2,0
2019,141.0,8,79,12,0,0
2019,107.0,11,35,12,1,0
2007,97.0,11,45,10,1,0
2019,24.0,13,11,4,2,0
2006,1.0,11,1,16,2,1
2019,1.0,11,23,16,2,1
2016,89.0,11,45,10,1,0
2019,65.0,11,1,27,1,0
2019,2.0,11,80,2,2,1
2019,1.0,11,74,8,2,1
2019,1.0,11,81,8,2,1
2016,1.0,9,68,16,2,1
2019,126.0,11,30,12,0,0
2017,1.0,9,68,16,2,1
2019,1.0,9,81,8,2,1
2019,63.0,11,80,27,1,0
2018,1.0,11,80,11,2,1
2019,14.0,9,80,10,2,0
2019,28.0,12,45,10,2,0
2018,20.0,10,79,10,2,0
2019,1.0,12,13,16,2,1
2019,1.0,10,13,16,2,1
2020,6.0,11,80,30,2,1
2019,1.0,11,7,8,2,1
2014,106.0,11,76,12,1,0
2019,118.0,8,80,7,1,0
2019,1.0,11,70,8,2,1
2019,127.0,11,80,10,0,0
2018,1.0,11,1,8,2,1
2019,61.0,12,81,15,1,0
2019,1.0,9,21,16,2,1
2019,1.0,12,70,16,2,1
2019,86.0,11,80,13,1,0
2018,94.0,11,72,7,1,0
2019,1.0,9,13,16,2,1
2019,1.0,11,80,29,2,1
2019,82.0,7,80,10,1,0
2019,92.0,9,64,13,1,0
2019,1.0,11,80,11,2,1
2019,52.0,12,80,10,2,0
2018,108.0,9,27,0,1,0
2019,67.0,11,80,10,1,0
2016,91.0,8,79,0,1,0
2019,66.0,14,81,4,1,0
2018,118.0,7,21,12,1,0
2017,87.0,9,67,7,1,0
2019,1.0,13,81,17,2,1
2019,47.0,13,81,4,2,0
2019,56.0,13,81,4,2,0
2019,61.0,13,81,4,1,0
2019,34.0,13,81,4,2,0
2019,98.0,11,80,13,1,0
2018,99.0,11,81,12,1,0
2019,1.0,12,79,3,2,1
2019,2.0,13,79,3,2,1
2017,95.0,9,76,7,1,0
2019,1.0,13,30,17,2,1
2017,1.0,14,81,17,2,1
2019,100.0,11,70,7,1,0
2019,2.0,14,80,17,2,1
2017,101.0,11,50,0,1,0
2019,86.0,11,79,10,1,0
2019,96.0,8,80,7,1,0
2017,2.0,11,48,16,2,1
2018,99.0,9,50,12,1,0
2019,112.0,9,30,7,1,0
2017,127.0,9,31,12,0,0
2019,2.0,9,13,8,2,1
2019,1.0,12,2,17,2,1
2016,1.0,11,68,16,2,1
2019,22.0,11,80,10,2,0
2019,78.0,11,80,10,1,0
2019,63.0,11,68,27,1,0
2015,1.0,9,68,16,2,1
2015,97.0,8,80,13,1,0
2018,86.0,11,80,10,1,0
2014,1.0,11,76,8,2,1
2019,62.0,9,11,27,1,0
2019,96.0,11,21,12,1,0
2019,1.0,9,68,8,2,1
2017,104.0,11,76,7,1,0
2019,123.0,11,80,12,0,0
2019,100.0,11,80,35,1,0
2019,2.0,11,80,30,2,1
2019,99.0,9,50,12,1,0
2019,151.0,11,37,12,0,0
2020,2.0,11,21,16,2,1
2019,102.0,11,70,13,1,0
2018,1.0,14,81,2,2,1
2019,154.0,9,81,15,0,0
2019,1.0,9,37,2,2,1
2019,106.0,7,80,12,1,0
2019,87.0,9,80,12,1,0
2019,1.0,11,80,21,2,1
2019,70.0,11,80,27,1,0
2019,46.0,14,80,4,2,0
2018,101.0,9,31,12,1,0
2019,1.0,14,45,17,2,1
2019,1.0,9,68,16,2,1
2019,109.0,11,30,12,1,0
2016,100.0,9,79,10,1,0
2019,110.0,11,76,7,1,0
2019,2.0,12,79,3,2,1
2019,102.0,11,11,13,1,0
2019,102.0,12,76,4,1,0
2019,5.0,11,79,3,2,1
2019,1.0,12,80,17,2,1
2019,2.0,11,80,11,2,1
2019,3.0,13,81,17,2,1
2019,24.0,13,80,4,2,0
2019,1.0,11,80,2,2,1
2019,1.0,11,80,11,2,1
2019,98.0,11,45,7,1,0
2018,76.0,12,80,10,1,0
2016,1.0,9,68,16,2,1
2017,1.0,9,68,16,2,1
2018,1.0,11,30,16,2,1
2018,1.0,11,30,16,2,1
2018,90.0,9,48,12,1,0
2018,1.0,11,30,16,2,1
2017,1.0,11,30,16,2,1
2017,59.0,12,30,10,2,0
2019,58.0,13,81,4,2,0
2018,1.0,14,68,17,2,1
2019,64.0,11,80,27,1,0
2000,79.0,3,23,4,1,0
2016,1.0,9,68,16,2,1
2017,1.0,12,68,16,2,1
1998,81.0,3,80,4,1,0
2005,81.0,8,80,7,1,0
2019,5.0,11,80,8,2,1
2019,64.0,11,79,27,1,0
2019,45.0,12,81,10,2,0
2019,90.0,12,37,12,1,0
2019,1.0,11,30,16,2,1
2018,102.0,12,76,7,1,0
2019,3.0,11,1,8,2,1
2019,116.0,11,80,12,1,0
2019,42.0,11,80,1,2,0
2019,133.0,9,30,12,0,0
2013,108.0,7,27,0,1,0
2018,1.0,11,45,8,2,1
2019,2.0,9,80,11,2,1
2019,38.0,10,80,10,2,0
2019,3.0,11,2,16,2,1
2019,146.0,9,81,7,0,0
2019,146.0,9,81,7,0,0
2019,106.0,8,80,0,1,0
2019,58.0,11,80,27,2,0
2019,152.0,11,30,7,0,0
2018,87.0,11,80,7,1,0
2009,121.0,11,30,12,0,0
2019,1.0,11,68,16,2,1
2019,83.0,11,80,7,1,0
2019,1.0,11,81,8,2,1
2019,1.0,11,23,3,2,1
2019,1.0,11,70,3,2,1
2019,2.0,11,80,21,2,1
2019,1.0,9,80,11,2,1
2019,1.0,11,70,16,2,1
2018,111.0,11,76,7,1,0
2019,24.0,13,11,4,2,0
2019,171.0,11,30,12,0,0
2019,1.0,9,68,16,2,1
2019,88.0,11,79,0,1,0
2012,76.0,11,80,27,1,0
2019,64.0,12,80,10,1,0
2006,94.0,9,80,10,1,0
2019,1.0,11,80,8,2,1
2019,157.0,9,30,7,0,0
2019,83.0,12,80,10,1,0
2019,65.0,11,80,10,1,0
2019,1.0,11,37,2,2,1
2018,105.0,9,76,7,1,0
2019,1.0,11,21,16,2,1
2019,107.0,9,13,12,1,0
2019,103.0,12,80,4,1,0
2019,1.0,11,81,3,2,1
2019,1.0,11,80,8,2,1
2019,1.0,11,80,29,2,1
2019,1.0,9,80,11,2,1
2019,67.0,11,80,27,1,0
2019,96.0,11,79,10,1,0
2019,125.0,11,30,12,0,0
2018,142.0,11,30,7,0,0
2018,133.0,9,30,7,0,0
2019,100.0,9,76,7,1,0
2019,1.0,11,21,16,2,1
2019,10.0,10,80,10,2,0
2016,128.0,9,52,12,0,0
2019,93.0,9,30,7,1,0
2012,81.0,11,7,10,1,0
2016,1.0,13,81,17,2,1
2018,3.0,10,80,11,2,1
2006,9.0,9,37,2,2,1
2014,82.0,11,18,12,1,0
2018,1.0,9,79,3,2,1
2004,47.0,3,80,4,2,0
2019,95.0,9,78,7,1,0
2018,1.0,13,13,3,2,1
2019,84.0,11,81,7,1,0
2018,91.0,11,14,7,1,0
2019,102.0,12,12,4,1,0
2019,1.0,9,81,21,2,1
2019,1.0,12,79,29,2,1
2018,1.0,11,14,8,2,1
2019,3.0,13,80,17,2,1
2018,100.0,11,70,15,1,0
2019,98.0,12,80,7,1,0
2019,110.0,9,7,12,1,0
2019,85.0,11,80,10,1,0
2019,2.0,11,79,3,2,1
2019,66.0,11,80,27,1,0
2016,92.0,11,27,7,1,0
2019,3.0,11,80,8,2,1
2019,2.0,9,81,2,2,1
2019,133.0,12,30,7,0,0
2018,135.0,9,30,7,0,0
2019,120.0,12,13,15,0,0
2019,118.0,9,30,12,1,0
2019,110.0,9,80,10,1,0
2019,98.0,11,81,13,1,0
2019,98.0,11,30,13,1,0
2019,98.0,11,81,13,1,0
2019,1.0,12,80,21,2,1
2018,104.0,11,55,15,1,0
2019,63.0,10,79,10,1,0
2019,52.0,11,79,27,2,0
2019,1.0,11,70,16,2,1
2019,1.0,11,1,8,2,1
2019,1.0,11,60,8,2,1
2019,1.0,9,80,11,2,1
2019,1.0,11,14,8,2,1
2019,72.0,14,68,4,1,0
2019,2.0,11,80,8,2,1
2015,117.0,7,80,24,1,0
2019,100.0,9,80,7,1,0
2019,24.0,13,11,4,2,0
2019,1.0,11,13,16,2,1
2019,86.0,11,70,7,1,0
2018,1.0,11,70,16,2,1
2019,1.0,11,80,2,2,1
2019,2.0,11,30,8,2,1
2019,1.0,11,74,16,2,1
2019,69.0,11,7,27,1,0
2019,1.0,11,81,8,2,1
2019,119.0,9,30,12,1,0
2019,123.0,11,30,7,0,0
2019,93.0,11,80,10,1,0
2018,109.0,11,45,10,1,0
2019,2.0,11,80,31,2,1
2019,1.0,14,80,17,2,1
2019,66.0,9,81,27,1,0
2019,3.0,11,80,30,2,1
2019,5.0,11,80,30,2,1
2018,107.0,11,30,12,1,0
2019,46.0,14,80,4,2,0
2019,1.0,11,7,8,2,1
2019,1.0,9,80,11,2,1
2014,1.0,11,68,8,2,1
2019,1.0,11,41,16,2,1
2019,5.0,9,80,23,2,1
2015,1.0,11,43,16,2,1
2013,1.0,12,68,16,2,1
2014,1.0,11,68,16,2,1
2015,1.0,11,68,16,2,1
2014,1.0,11,68,16,2,1
2012,1.0,11,68,16,2,1
2019,1.0,11,80,29,2,1
2019,117.0,9,30,15,1,0
2016,67.0,11,80,27,1,0
2015,114.0,9,55,7,1,0
2015,67.0,11,80,27,1,0
2014,77.0,11,80,27,1,0
2018,105.0,11,80,10,1,0
2016,63.0,11,80,27,1,0
2019,59.0,11,80,10,2,0
2019,2.0,12,80,17,2,1
2017,102.0,11,45,12,1,0
2017,81.0,9,48,4,1,0
2019,1.0,12,80,11,2,1
2019,84.0,11,81,10,1,0
2019,101.0,8,79,7,1,0
2019,116.0,9,30,12,1,0
2018,177.0,9,30,12,0,0
2019,1.0,11,75,16,2,1
2019,2.0,11,2,16,2,1
2019,130.0,11,11,12,0,0
2019,59.0,11,81,27,2,0
2019,1.0,12,80,17,2,1
2018,111.0,11,70,12,1,0
2019,100.0,9,55,13,1,0
2019,77.0,11,21,7,1,0
2019,2.0,9,68,16,2,1
2019,93.0,11,1,12,1,0
2019,1.0,11,80,3,2,1
2019,114.0,11,80,10,1,0
2018,3.0,13,2,17,2,1
2018,58.0,11,80,27,2,0
2018,56.0,11,80,27,2,0
2008,110.0,9,27,0,1,0
2013,98.0,9,27,7,1,0
2004,106.0,9,27,0,1,0
2007,102.0,11,27,0,1,0
2019,1.0,11,27,16,2,1
2019,81.0,11,70,7,1,0
2019,6.0,9,80,28,2,1
2019,3.0,14,80,17,2,1
2019,1.0,11,30,16,2,1
2019,1.0,9,68,16,2,1
2019,98.0,9,80,35,1,0
2018,136.0,9,30,0,0,0
2019,3.0,14,80,17,2,1
2019,1.0,9,13,16,2,1
2018,161.0,12,30,12,0,0
2019,32.0,9,80,7,2,0
2010,1.0,12,37,2,2,1
2011,1.0,9,37,2,2,1
2015,1.0,9,37,2,2,1
2017,1.0,12,37,2,2,1
2019,2.0,14,80,17,2,1
2019,105.0,11,70,7,1,0
2019,3.0,11,71,16,2,1
2018,106.0,11,74,12,1,0
2019,1.0,11,81,16,2,1
2019,90.0,11,23,12,1,0
2019,1.0,9,68,16,2,1
2019,1.0,9,81,16,2,1
2019,87.0,11,21,0,1,0
2017,91.0,9,23,10,1,0
2019,1.0,13,81,17,2,1
2019,106.0,9,70,10,1,0
2019,65.0,11,80,27,1,0
2019,3.0,10,80,3,2,1
2019,105.0,10,1,10,1,0
2019,1.0,9,13,16,2,1
2016,40.0,9,80,10,2,0
2019,2.0,11,81,16,2,1
2019,3.0,9,80,32,2,1
2019,1.0,11,80,11,2,1
2019,2.0,11,2,16,2,1
2019,1.0,9,75,16,2,1
2019,1.0,9,75,16,2,1
2019,1.0,9,68,16,2,1
2008,1.0,12,80,17,2,1
2018,2.0,13,80,17,2,1
2019,66.0,11,80,27,1,0
2015,1.0,13,21,17,2,1
2018,1.0,14,21,17,2,1
2018,1.0,11,37,2,2,1
2013,61.0,11,80,10,1,0
2019,122.0,11,75,13,0,0
2019,141.0,9,30,12,0,0
2011,2.0,11,80,21,2,1
2019,176.0,11,30,7,0,0
2019,3.0,11,80,8,2,1
2018,73.0,9,14,10,1,0
2019,1.0,11,80,8,2,1
2019,2.0,11,2,16,2,1
2017,87.0,11,45,0,1,0
2019,2.0,13,2,17,2,1
2018,3.0,11,70,16,2,1
2019,15.0,12,79,12,2,0
2019,1.0,11,81,8,2,1
2019,55.0,11,45,27,2,0
2018,141.0,12,37,15,0,0
2012,122.0,9,30,15,0,0
2019,109.0,9,30,10,1,0
2019,63.0,11,80,27,1,0
2019,2.0,9,37,2,2,1
2019,96.0,8,75,0,1,0
2019,113.0,11,1,12,1,0
2019,1.0,11,14,16,2,1
1998,69.0,11,37,0,1,0
2019,2.0,11,80,11,2,1
2019,2.0,12,1,17,2,1
2013,2.0,11,37,2,2,1
1995,1.0,11,37,2,2,1
