type,release_year,rating,duration,country,cluster
1,2020,12,1.0,603,0
0,2014,9,119.0,506,1
1,2020,14,2.0,15,0
1,2020,12,1.0,162,0
0,2020,12,97.0,603,1
1,2020,12,1.0,603,0
0,2017,9,92.0,603,1
0,2020,12,102.0,444,1
1,2020,10,1.0,506,0
0,2020,10,90.0,342,1
1,2019,13,3.0,58,0
0,2017,10,129.0,251,2
1,2020,12,1.0,603,0
1,2019,12,1.0,38,0
0,2018,10,106.0,275,1
1,2017,10,1.0,435,0
1,2018,10,1.0,58,0
0,2014,13,105.0,506,1
1,2018,13,1.0,319,0
1,2019,15,1.0,736,0
0,2007,14,78.0,603,3
0,2008,15,79.0,707,3
0,2009,3,78.0,442,3
0,2020,12,145.0,251,2
0,2015,12,71.0,603,3
0,2001,3,83.0,710,3
1,2017,12,1.0,435,0
0,2019,11,81.0,736,3
1,2020,12,1.0,603,0
1,2017,15,2.0,361,0
1,2020,12,1.0,459,0
0,2006,9,119.0,349,1
0,2018,15,98.0,319,1
0,2017,12,102.0,272,1
1,2015,10,1.0,435,0
0,2015,12,88.0,736,1
0,2009,9,97.0,603,1
1,2017,12,1.0,435,0
1,2020,12,1.0,603,0
1,2017,10,1.0,435,0
0,2019,10,110.0,251,1
0,2019,12,85.0,251,1
1,2019,13,1.0,319,0
0,2019,8,90.0,603,1
0,2019,12,89.0,603,1
1,2019,12,3.0,377,0
1,2018,15,1.0,736,0
1,2016,14,1.0,436,0
1,2018,15,2.0,435,0
1,2019,12,2.0,736,0
1,2019,10,1.0,105,0
1,2019,10,1.0,319,0
0,2019,12,120.0,319,1
0,2013,12,102.0,426,1
0,2018,10,73.0,12,3
1,2019,12,1.0,603,0
0,2018,12,103.0,736,1
0,2019,12,79.0,302,3
1,2019,12,1.0,162,0
1,2019,12,2.0,603,0
0,2019,9,97.0,603,1
0,2017,13,91.0,319,1
0,2019,8,96.0,603,1
0,2019,9,103.0,301,1
0,2017,9,95.0,186,1
0,2019,8,83.0,603,3
1,2019,12,2.0,319,0
0,2019,10,117.0,342,1
0,2019,13,70.0,603,3
1,2019,13,2.0,603,0
0,2019,9,90.0,603,1
1,2012,10,6.0,603,0
0,2019,14,86.0,15,1
0,2017,13,86.0,368,1
1,2019,12,1.0,341,0
0,2014,10,113.0,368,1
0,2018,12,82.0,736,3
0,2015,13,141.0,368,2
0,2015,12,107.0,736,1
0,2019,8,126.0,561,2
1,2019,12,1.0,702,0
0,2019,13,25.0,690,0
1,2019,12,1.0,162,0
1,2019,12,2.0,394,0
1,2019,12,1.0,589,0
1,2019,12,1.0,603,0
0,2019,12,63.0,603,3
0,2018,12,136.0,36,2
0,2015,9,120.0,597,1
0,2015,10,134.0,251,2
1,2016,13,1.0,435,0
1,2015,14,2.0,603,0
1,2019,10,1.0,435,0
1,2018,12,1.0,368,0
0,2001,10,185.0,251,2
0,2015,12,174.0,251,2
0,2006,10,169.0,251,2
0,2011,10,148.0,255,2
0,2013,10,135.0,251,2
0,2011,10,135.0,251,2
1,2012,13,1.0,319,0
0,2019,10,89.0,736,1
0,2007,10,119.0,251,1
0,2017,10,98.0,368,1
0,2010,10,135.0,251,2
0,2004,13,185.0,251,2
0,2009,10,156.0,251,2
0,2017,12,104.0,235,1
0,2008,10,139.0,251,2
1,2012,15,2.0,603,0
0,2012,10,140.0,251,2
1,2005,15,3.0,603,0
0,2011,10,154.0,251,2
0,2019,9,129.0,603,2
0,2016,12,99.0,368,1
0,2017,12,100.0,426,1
0,2016,10,110.0,368,1
0,2018,10,107.0,736,1
0,2019,12,95.0,483,1
0,2018,12,89.0,736,1
0,2019,12,65.0,506,3
0,2019,12,143.0,268,2
0,2017,10,101.0,150,1
0,2019,12,60.0,603,3
0,2019,13,29.0,603,0
0,2017,9,92.0,603,1
0,2019,10,172.0,251,2
0,2019,8,97.0,45,1
1,2019,12,1.0,603,0
0,2017,10,108.0,368,1
0,2017,10,107.0,736,1
1,2020,13,5.0,603,0
0,2019,9,137.0,589,2
0,2017,12,106.0,319,1
0,2017,12,115.0,368,1
0,2019,15,46.0,603,3
1,2019,13,1.0,319,0
1,2019,12,2.0,45,0
1,2019,10,1.0,603,0
1,2019,12,1.0,444,0
1,2019,12,1.0,736,0
0,2016,10,92.0,368,1
0,2017,13,93.0,571,1
0,2019,13,85.0,603,1
0,2019,12,24.0,603,0
1,2019,12,1.0,603,0
1,2019,12,2.0,603,0
1,2019,13,1.0,105,0
1,2019,10,1.0,121,0
0,2019,12,56.0,603,3
1,2018,12,1.0,603,0
0,2019,7,86.0,603,1
0,2019,13,127.0,251,2
0,2014,9,93.0,603,1
0,2019,12,94.0,393,1
1,2018,12,4.0,603,0
0,2019,10,120.0,251,1
0,2019,12,108.0,15,1
0,2017,10,135.0,251,2
0,2016,13,111.0,251,1
0,2017,10,134.0,506,2
0,2018,13,137.0,251,2
1,2016,14,2.0,736,0
0,2019,10,103.0,488,1
0,2017,10,133.0,251,2
0,2019,12,95.0,162,1
0,2015,12,126.0,403,2
1,2019,10,1.0,435,0
0,2019,11,67.0,742,3
0,2019,10,135.0,251,2
0,2019,10,106.0,199,1
1,2019,14,2.0,516,0
0,2018,12,107.0,368,1
0,2019,12,81.0,162,3
0,2016,12,107.0,426,1
1,2019,12,2.0,351,0
0,2018,12,118.0,736,1
0,2018,12,110.0,368,1
0,2017,12,104.0,368,1
1,2019,10,1.0,736,0
0,2018,10,93.0,368,1
0,2019,13,94.0,603,1
1,2019,10,1.0,319,0
1,2019,12,1.0,45,0
1,2019,13,1.0,603,0
1,2019,12,1.0,162,0
0,2008,9,137.0,603,2
0,2019,10,134.0,251,2
0,2019,15,69.0,736,3
0,2019,12,106.0,78,1
0,2019,9,209.0,603,2
0,2019,12,86.0,603,1
0,2019,14,24.0,603,0
1,2015,12,2.0,394,0
0,2019,14,46.0,736,3
1,2019,12,1.0,342,0
0,2019,10,117.0,251,1
0,2019,12,87.0,444,1
0,2017,9,121.0,603,2
1,2019,10,1.0,105,0
0,2019,12,97.0,162,1
1,2019,10,1.0,603,0
0,2015,12,121.0,319,2
0,2008,12,56.0,603,3
1,2019,13,2.0,603,0
1,2019,12,1.0,603,0
1,2019,12,1.0,45,0
0,2019,12,119.0,603,1
1,2019,12,1.0,423,0
1,2019,15,3.0,621,0
1,2019,15,8.0,603,0
0,2019,10,93.0,603,1
1,2019,12,1.0,488,0
0,2019,12,86.0,603,1
0,2019,10,134.0,251,2
1,2019,12,1.0,212,0
0,2019,11,28.0,342,0
0,2019,10,131.0,251,2
1,2019,12,1.0,162,0
0,2019,12,78.0,603,3
1,2019,10,1.0,736,0
1,2019,12,1.0,483,0
0,2019,12,93.0,159,1
0,2014,12,84.0,603,1
0,2015,8,107.0,531,1
0,2013,9,101.0,630,1
1,2003,10,1.0,483,0
0,2019,9,107.0,564,1
0,2019,10,74.0,121,3
0,2019,13,60.0,2,3
0,2019,12,143.0,251,2
0,2019,10,105.0,251,1
1,2019,12,1.0,603,0
1,2013,10,1.0,435,0
1,2010,13,2.0,319,0
0,2011,13,110.0,319,1
0,2019,7,98.0,467,1
1,2004,12,1.0,483,0
1,2019,14,2.0,603,0
1,2002,13,1.0,483,0
1,2017,10,1.0,435,0
0,2018,10,74.0,271,3
1,2019,12,1.0,342,0
0,2013,10,46.0,319,3
1,2019,12,1.0,488,0
1,2019,10,3.0,603,0
1,2019,12,2.0,492,0
1,2003,10,1.0,736,0
0,2019,12,54.0,162,3
1,2019,10,1.0,488,0
1,2020,12,1.0,11,0
1,2019,10,2.0,435,0
0,2019,12,59.0,603,3
0,2009,9,100.0,603,1
1,2019,10,1.0,105,0
0,2019,12,88.0,603,1
1,2019,12,3.0,251,0
1,2019,10,1.0,506,0
1,2019,15,1.0,520,0
0,2019,8,93.0,603,1
0,2019,12,94.0,162,1
1,2019,12,2.0,121,0
0,2016,10,121.0,251,2
0,2019,12,78.0,603,3
1,2019,10,1.0,319,0
0,2018,10,116.0,108,1
0,2019,11,87.0,45,1
1,2014,13,2.0,603,0
0,2019,12,61.0,603,3
1,2019,12,2.0,506,0
0,2017,9,98.0,603,1
0,2019,12,123.0,435,2
0,2019,9,85.0,603,1
1,2016,13,3.0,506,0
0,2016,10,78.0,603,3
0,2019,12,103.0,251,1
1,2019,12,1.0,603,0
0,2014,14,44.0,603,3
0,2014,15,68.0,603,3
1,2015,11,1.0,603,0
0,2012,13,68.0,621,3
0,2017,14,69.0,603,3
0,2017,13,81.0,709,3
0,2013,14,69.0,621,3
0,2016,13,68.0,603,3
0,2015,13,68.0,603,3
0,2010,14,86.0,621,1
0,2015,14,40.0,603,3
1,2013,11,3.0,603,0
0,2019,12,94.0,444,1
1,2015,13,1.0,603,0
1,2018,12,1.0,162,0
0,2019,12,90.0,603,1
1,2016,10,4.0,603,0
0,2017,13,112.0,603,1
0,2018,12,101.0,506,1
1,2008,13,2.0,319,0
0,2019,10,119.0,251,1
0,2019,12,40.0,603,3
1,2015,10,2.0,319,0
0,2019,13,86.0,603,1
0,2018,7,92.0,603,1
1,2014,13,2.0,319,0
1,2010,10,1.0,319,0
1,2016,10,2.0,319,0
1,2019,10,1.0,686,0
0,2019,13,91.0,603,1
1,2019,12,2.0,603,0
1,2019,15,3.0,59,0
0,2019,12,36.0,736,3
0,2019,9,141.0,554,2
0,2019,12,107.0,303,1
0,2007,12,97.0,342,1
0,2019,14,24.0,58,0
1,2006,12,1.0,9,0
1,2019,12,1.0,212,0
0,2016,12,89.0,342,1
0,2019,12,65.0,2,3
1,2019,12,2.0,686,0
1,2019,12,1.0,483,0
1,2019,12,1.0,736,0
1,2016,10,1.0,435,0
0,2019,12,126.0,251,2
1,2017,10,1.0,435,0
1,2019,10,1.0,736,0
0,2019,12,63.0,603,3
1,2018,12,1.0,603,0
0,2019,10,14.0,603,0
0,2019,13,28.0,350,0
0,2018,11,20.0,506,0
1,2019,13,1.0,105,0
1,2019,11,1.0,105,0
1,2020,12,6.0,603,0
1,2019,12,1.0,45,0
0,2014,12,106.0,492,1
0,2019,9,118.0,603,1
1,2019,12,1.0,444,0
0,2019,12,127.0,726,2
1,2018,12,1.0,2,0
0,2019,13,61.0,736,3
1,2019,10,1.0,162,0
1,2019,13,1.0,444,0
0,2019,12,86.0,603,1
0,2018,12,94.0,475,1
1,2019,10,1.0,105,0
1,2019,12,1.0,603,0
0,2019,8,82.0,603,3
0,2019,10,92.0,422,1
1,2019,12,1.0,603,0
0,2019,13,52.0,603,3
0,2018,10,108.0,241,1
0,2019,12,67.0,603,3
0,2016,9,91.0,506,1
0,2019,15,66.0,736,3
0,2018,8,118.0,169,1
0,2017,10,87.0,430,1
1,2019,14,1.0,736,0
0,2019,14,47.0,736,3
0,2019,14,56.0,736,3
0,2019,14,61.0,736,3
0,2019,14,34.0,736,0
0,2019,12,98.0,603,1
0,2018,12,99.0,736,1
1,2019,13,1.0,506,0
1,2019,14,2.0,506,0
0,2017,10,95.0,492,1
1,2019,14,1.0,251,0
1,2017,15,1.0,736,0
0,2019,12,100.0,444,1
1,2019,15,2.0,603,0
0,2017,12,101.0,368,1
0,2019,12,86.0,506,1
0,2019,9,96.0,603,1
1,2017,12,2.0,354,0
0,2018,10,99.0,368,1
0,2019,10,112.0,251,1
0,2017,10,127.0,272,2
1,2019,10,2.0,105,0
1,2019,13,1.0,15,0
1,2016,12,1.0,435,0
0,2019,12,22.0,603,0
0,2019,12,78.0,603,3
0,2019,12,63.0,435,3
1,2015,10,1.0,435,0
0,2015,9,97.0,718,1
0,2018,12,86.0,603,1
1,2014,12,1.0,492,0
0,2019,10,62.0,58,3
0,2019,12,96.0,162,1
1,2019,10,1.0,435,0
0,2017,12,104.0,492,1
0,2019,12,123.0,603,2
0,2019,12,100.0,603,1
1,2019,12,2.0,603,0
0,2019,10,99.0,368,1
0,2019,12,151.0,319,2
1,2020,12,2.0,162,0
0,2019,12,102.0,451,1
1,2018,15,1.0,736,0
0,2019,10,154.0,736,2
1,2019,10,1.0,319,0
0,2019,8,106.0,603,1
0,2019,10,87.0,603,1
1,2019,12,1.0,603,0
0,2019,12,70.0,603,3
0,2019,15,46.0,603,3
0,2018,10,101.0,272,1
1,2019,15,1.0,342,0
1,2019,10,1.0,435,0
0,2019,12,109.0,251,1
0,2016,10,100.0,553,1
0,2019,12,110.0,492,1
1,2019,13,2.0,516,0
0,2019,12,102.0,86,1
0,2019,13,102.0,492,1
1,2019,12,5.0,506,0
1,2019,13,1.0,603,0
1,2019,12,2.0,603,0
1,2019,14,3.0,736,0
0,2019,14,24.0,603,0
1,2019,12,1.0,603,0
1,2019,12,1.0,603,0
0,2019,12,98.0,342,1
0,2018,13,76.0,603,3
1,2016,10,1.0,435,0
1,2017,10,1.0,435,0
1,2018,12,1.0,251,0
1,2018,12,1.0,251,0
0,2018,10,90.0,354,1
1,2018,12,1.0,251,0
1,2017,12,1.0,251,0
0,2017,13,59.0,251,3
0,2019,14,58.0,736,3
1,2018,15,1.0,435,0
0,2019,12,64.0,603,3
0,2000,3,79.0,228,3
1,2016,10,1.0,435,0
1,2017,13,1.0,435,0
0,1998,3,81.0,603,3
0,2005,9,81.0,603,3
1,2019,12,5.0,603,0
0,2019,12,64.0,506,3
0,2019,13,45.0,736,3
0,2019,13,90.0,319,1
1,2019,12,1.0,251,0
0,2018,13,102.0,492,1
1,2019,12,3.0,2,0
0,2019,12,116.0,621,1
0,2019,12,42.0,603,3
0,2019,10,133.0,251,2
0,2013,8,108.0,241,1
1,2018,12,1.0,342,0
1,2019,10,2.0,603,0
0,2019,11,38.0,690,3
1,2019,12,3.0,15,0
0,2019,10,146.0,736,2
0,2019,10,146.0,736,2
0,2019,9,106.0,603,1
0,2019,12,58.0,603,3
0,2019,12,152.0,251,2
0,2018,12,87.0,603,1
0,2009,12,121.0,251,2
1,2019,12,1.0,435,0
0,2019,12,83.0,603,3
1,2019,12,1.0,736,0
1,2019,12,1.0,212,0
1,2019,12,1.0,444,0
1,2019,12,2.0,603,0
1,2019,10,1.0,603,0
1,2019,12,1.0,444,0
0,2018,12,111.0,492,1
0,2019,14,24.0,58,0
0,2019,12,171.0,251,2
1,2019,10,1.0,435,0
0,2019,12,88.0,506,1
0,2012,12,76.0,603,3
0,2019,13,64.0,603,3
0,2006,10,94.0,603,1
1,2019,12,1.0,603,0
0,2019,10,157.0,251,2
0,2019,13,83.0,603,3
0,2019,12,65.0,603,3
1,2019,12,1.0,319,0
0,2018,10,105.0,492,1
1,2019,12,1.0,162,0
0,2019,10,107.0,105,1
0,2019,13,103.0,603,1
1,2019,12,1.0,736,0
1,2019,12,1.0,603,0
1,2019,12,1.0,603,0
1,2019,10,1.0,603,0
0,2019,12,67.0,718,3
0,2019,12,96.0,506,1
0,2019,12,125.0,251,2
0,2018,12,142.0,251,2
0,2018,10,133.0,251,2
0,2019,10,100.0,492,1
1,2019,12,1.0,162,0
0,2019,11,10.0,603,0
0,2016,10,128.0,380,2
0,2019,10,93.0,251,1
0,2012,12,81.0,51,3
1,2016,14,1.0,736,0
1,2018,11,3.0,603,0
1,2006,10,9.0,319,0
0,2014,12,82.0,135,3
1,2018,10,1.0,506,0
0,2004,3,47.0,603,3
0,2019,10,95.0,499,1
1,2018,14,1.0,116,0
0,2019,12,84.0,736,3
0,2018,12,91.0,121,1
0,2019,13,102.0,96,1
1,2019,10,1.0,736,0
1,2019,13,1.0,589,0
1,2018,12,1.0,121,0
1,2019,14,3.0,621,0
0,2018,12,100.0,444,1
0,2019,13,98.0,603,1
0,2019,10,110.0,45,1
0,2019,12,85.0,603,1
1,2019,12,2.0,506,0
0,2019,12,66.0,603,3
0,2016,12,92.0,239,1
1,2019,12,3.0,603,0
1,2019,10,2.0,736,0
0,2019,13,133.0,251,2
0,2018,10,135.0,251,2
0,2019,13,120.0,115,1
0,2019,10,118.0,251,1
0,2019,10,110.0,603,1
0,2019,12,98.0,736,1
0,2019,12,98.0,266,1
0,2019,12,98.0,736,1
1,2019,13,1.0,603,0
0,2018,12,104.0,388,1
0,2019,11,63.0,506,3
0,2019,12,52.0,506,3
1,2019,12,1.0,444,0
1,2019,12,1.0,2,0
1,2019,12,1.0,407,0
1,2019,10,1.0,603,0
1,2019,12,1.0,121,0
0,2019,15,72.0,442,3
1,2019,12,2.0,603,0
0,2015,8,117.0,603,1
0,2019,10,100.0,603,1
0,2019,14,24.0,58,0
1,2019,12,1.0,105,0
0,2019,12,86.0,444,1
1,2018,12,1.0,444,0
1,2019,12,1.0,686,0
1,2019,12,2.0,271,0
1,2019,12,1.0,483,0
0,2019,12,69.0,45,3
1,2019,12,1.0,736,0
0,2019,10,119.0,251,1
0,2019,12,123.0,251,2
0,2019,12,93.0,603,1
0,2018,12,109.0,342,1
1,2019,12,2.0,603,0
1,2019,15,1.0,603,0
0,2019,10,66.0,736,3
1,2019,12,3.0,603,0
1,2019,12,5.0,603,0
0,2018,12,107.0,251,1
0,2019,15,46.0,603,3
1,2019,12,1.0,45,0
1,2019,10,1.0,603,0
1,2014,12,1.0,435,0
1,2019,12,1.0,328,0
1,2019,10,5.0,603,0
1,2015,12,1.0,339,0
1,2013,13,1.0,435,0
1,2014,12,1.0,435,0
1,2015,12,1.0,435,0
1,2014,12,1.0,435,0
1,2012,12,1.0,435,0
1,2019,12,1.0,603,0
0,2019,10,117.0,251,1
0,2016,12,67.0,603,3
0,2015,10,114.0,388,1
0,2015,12,67.0,603,3
0,2014,12,77.0,603,3
0,2018,12,105.0,603,1
0,2016,12,63.0,603,3
0,2019,12,59.0,686,3
1,2019,13,2.0,603,0
0,2017,12,102.0,342,1
0,2017,10,81.0,354,3
1,2019,13,1.0,603,0
0,2019,12,84.0,736,3
0,2019,9,101.0,589,1
0,2019,10,116.0,251,1
0,2018,10,177.0,251,2
1,2019,12,1.0,488,0
1,2019,12,2.0,15,0
0,2019,12,130.0,58,2
0,2019,12,59.0,736,3
1,2019,13,1.0,603,0
0,2018,12,111.0,444,1
0,2019,10,100.0,391,1
0,2019,12,77.0,165,3
1,2019,10,2.0,435,0
0,2019,12,93.0,2,1
1,2019,12,1.0,603,0
0,2019,12,114.0,603,1
1,2018,14,3.0,17,0
0,2018,12,58.0,603,3
0,2018,12,56.0,603,3
0,2008,10,110.0,239,1
0,2013,10,98.0,239,1
0,2004,10,106.0,241,1
0,2007,12,102.0,241,1
1,2019,12,1.0,239,0
0,2019,12,81.0,444,3
1,2019,10,6.0,603,0
1,2019,15,3.0,603,0
1,2019,12,1.0,251,0
1,2019,10,1.0,435,0
0,2019,10,98.0,603,1
0,2018,10,136.0,251,2
1,2019,15,3.0,603,0
1,2019,10,1.0,105,0
0,2018,13,161.0,251,2
0,2019,10,32.0,603,0
1,2010,13,1.0,319,0
1,2011,10,1.0,319,0
1,2015,10,1.0,319,0
1,2017,13,1.0,319,0
1,2019,15,2.0,603,0
0,2019,12,105.0,444,1
1,2019,12,3.0,470,0
0,2018,12,106.0,485,1
1,2019,12,1.0,736,0
0,2019,12,90.0,212,1
1,2019,10,1.0,435,0
1,2019,10,1.0,736,0
0,2019,12,87.0,206,1
0,2017,10,91.0,223,1
1,2019,14,1.0,736,0
0,2019,10,106.0,444,1
0,2019,12,65.0,603,3
1,2019,11,3.0,603,0
0,2019,11,105.0,2,1
1,2019,10,1.0,105,0
0,2016,10,40.0,603,3
1,2019,12,2.0,736,0
1,2019,10,3.0,603,0
1,2019,12,1.0,603,0
1,2019,12,2.0,15,0
1,2019,10,1.0,488,0
1,2019,10,1.0,488,0
1,2019,10,1.0,435,0
1,2008,13,1.0,603,0
1,2018,14,2.0,603,0
0,2019,12,66.0,603,3
1,2015,14,1.0,162,0
1,2018,15,1.0,162,0
1,2018,12,1.0,319,0
0,2013,12,61.0,710,3
0,2019,12,122.0,488,2
0,2019,10,141.0,251,2
1,2011,12,2.0,603,0
0,2019,12,176.0,251,2
1,2019,12,3.0,603,0
0,2018,10,73.0,124,3
1,2019,12,1.0,603,0
1,2019,12,2.0,15,0
0,2017,12,87.0,342,1
1,2019,14,2.0,30,0
1,2018,12,3.0,444,0
0,2019,13,15.0,506,0
1,2019,12,1.0,736,0
0,2019,12,55.0,342,3
0,2018,13,141.0,319,2
0,2012,10,122.0,251,2
0,2019,10,109.0,251,1
0,2019,12,63.0,603,3
1,2019,10,2.0,319,0
0,2019,9,96.0,490,1
0,2019,12,113.0,10,1
1,2019,12,1.0,121,0
0,1998,12,69.0,319,3
1,2019,12,2.0,603,0
1,2019,13,2.0,2,0
1,2013,12,2.0,319,0
1,1995,12,1.0,319,0
1,2018,10,3.0,603,0
1,2019,10,2.0,363,0
1,2019,12,2.0,603,0
0,1997,12,87.0,319,1
0,2019,12,116.0,251,1
0,2019,10,116.0,162,1
0,2019,12,110.0,603,1
0,2019,10,122.0,45,2
0,2019,12,59.0,603,3
0,2015,9,88.0,603,1
0,2018,12,91.0,212,1
1,2012,12,2.0,319,0
1,2014,12,1.0,319,0
0,2019,13,40.0,474,3
0,2019,10,113.0,251,1
0,2018,10,90.0,251,1
1,2011,10,1.0,319,0
1,2019,12,1.0,105,0
1,2019,12,1.0,444,0
1,2017,12,1.0,38,0
1,2019,13,1.0,603,0
1,2019,12,2.0,165,0
0,2019,13,95.0,45,1
1,2019,12,2.0,736,0
1,2019,12,5.0,603,0
1,2019,12,1.0,251,0
1,2018,10,2.0,603,0
1,2019,12,3.0,603,0
0,2019,8,98.0,603,1
1,2019,12,1.0,342,0
1,2019,12,1.0,323,0
0,2019,13,61.0,603,3
0,2019,12,117.0,272,1
0,2019,12,60.0,603,3
0,2019,12,142.0,603,2
1,2011,14,1.0,338,0
0,2018,12,74.0,743,3
1,2019,12,3.0,603,0
0,2019,12,119.0,444,1
0,2019,13,114.0,15,1
0,2019,13,125.0,251,2
0,2019,7,71.0,190,3
0,2019,13,110.0,212,1
0,2018,12,127.0,251,2
1,2019,14,1.0,603,0
1,2019,12,1.0,603,0
0,2019,12,118.0,603,1
0,2019,12,90.0,212,1
0,2016,10,130.0,319,2
1,2019,12,5.0,506,0
0,2015,12,12.0,354,0
0,2019,10,62.0,603,3
0,2014,14,3.0,603,0
1,2019,10,3.0,603,0
1,2019,11,1.0,603,0
1,2019,12,1.0,435,0
0,2019,10,114.0,251,1
1,2019,10,1.0,483,0
0,2017,12,128.0,251,2
1,2017,10,2.0,319,0
0,2019,12,109.0,402,1
0,2019,10,109.0,239,1
1,2019,12,2.0,58,0
0,2019,12,101.0,251,1
1,2019,12,1.0,736,0
0,2019,12,103.0,251,1
0,2019,12,98.0,105,1
1,2019,12,1.0,603,0
0,2019,12,123.0,435,2
1,2019,12,1.0,603,0
0,2019,13,38.0,603,3
1,2017,12,1.0,736,0
0,2019,12,101.0,31,1
0,2019,10,99.0,603,1
1,2018,12,2.0,603,0
0,2019,12,91.0,603,1
1,2019,12,1.0,603,0
0,2019,12,30.0,736,0
0,2019,13,30.0,690,0
0,2018,10,137.0,251,2
0,2019,12,66.0,603,3
1,2019,11,2.0,603,0
1,2018,12,2.0,342,0
1,2019,12,1.0,342,0
0,2014,10,70.0,444,3
0,2016,10,87.0,144,1
0,2018,12,88.0,444,1
1,2019,12,1.0,603,0
0,2019,12,90.0,388,1
0,2019,10,84.0,736,3
0,2019,12,53.0,302,3
0,2019,12,87.0,603,1
1,2019,12,2.0,506,0
0,2019,13,90.0,603,1
0,2018,12,96.0,251,1
0,2019,13,94.0,506,1
1,2017,14,1.0,506,0
0,2018,12,108.0,251,1
1,2017,14,1.0,2,0
1,2019,10,1.0,736,0
0,2019,9,102.0,603,1
1,2018,10,1.0,319,0
0,2019,12,61.0,603,3
0,2018,12,94.0,603,1
0,2019,11,70.0,603,3
0,2018,10,88.0,363,1
1,2019,10,1.0,108,0
0,2018,12,100.0,97,1
0,2019,12,111.0,162,1
0,2011,10,128.0,241,2
1,2019,12,3.0,603,0
0,2018,12,98.0,444,1
1,2019,12,1.0,736,0
1,2019,12,2.0,45,0
1,2016,10,1.0,105,0
1,2019,12,1.0,603,0
0,2019,9,104.0,603,1
0,2018,12,126.0,483,2
1,2015,13,1.0,736,0
1,2016,13,1.0,736,0
1,2016,10,1.0,736,0
1,2015,13,1.0,736,0
1,2015,10,1.0,736,0
1,2016,13,1.0,736,0
1,2015,10,1.0,736,0
1,2016,13,1.0,736,0
1,2016,10,1.0,736,0
1,2019,10,1.0,435,0
1,2019,10,1.0,736,0
1,2019,10,1.0,326,0
1,2019,10,1.0,328,0
1,2019,10,1.0,736,0
0,2019,12,86.0,514,1
0,2019,12,125.0,105,2
0,2019,10,40.0,603,3
1,2019,12,1.0,342,0
1,2019,15,2.0,61,0
0,2019,12,79.0,444,3
0,2019,9,110.0,603,1
1,2019,13,1.0,506,0
0,2018,12,128.0,435,2
0,2019,10,110.0,603,1
1,2019,12,1.0,603,0
0,2018,13,116.0,251,1
0,2013,9,119.0,603,1
1,2008,12,2.0,319,0
0,2018,12,90.0,506,1
0,2019,7,88.0,603,1
0,2018,12,104.0,338,1
0,2019,10,140.0,251,2
0,2019,12,92.0,239,1
1,2014,10,1.0,483,0
0,2019,12,64.0,603,3
1,2018,12,1.0,239,0
1,2018,12,1.0,319,0
1,2013,10,1.0,736,0
1,2009,10,1.0,483,0
1,2012,12,1.0,736,0
1,2004,12,1.0,483,0
1,2018,12,3.0,603,0
0,2018,12,119.0,251,1
1,2018,12,5.0,350,0
1,2019,12,1.0,603,0
0,2019,12,91.0,121,1
0,2019,12,122.0,492,2
0,2018,13,125.0,251,2
0,2019,10,49.0,603,3
1,2019,13,1.0,603,0
1,2015,9,1.0,736,0
0,2018,12,168.0,134,2
0,2019,12,98.0,736,1
0,2019,10,77.0,736,3
1,2005,12,1.0,483,0
1,2019,12,1.0,15,0
0,2019,10,102.0,251,1
1,2017,12,1.0,483,0
1,2019,13,1.0,322,0
1,2019,12,2.0,45,0
0,2019,9,92.0,603,1
0,2019,12,111.0,306,1
0,2014,9,113.0,506,1
0,2019,12,54.0,342,3
0,2019,12,138.0,736,2
0,2013,9,123.0,506,2
0,2019,14,59.0,736,3
0,2001,12,102.0,251,1
0,2005,10,141.0,251,2
0,2018,12,95.0,603,1
0,2003,12,111.0,254,1
0,2003,10,131.0,251,2
0,2003,10,116.0,251,1
0,2018,10,119.0,251,1
0,2005,10,146.0,251,2
0,2016,13,101.0,251,1
0,2018,12,87.0,603,1
1,2019,12,4.0,603,0
0,2019,12,94.0,444,1
0,2014,12,133.0,492,2
0,2013,12,135.0,492,2
0,2019,12,61.0,302,3
1,2019,12,1.0,603,0
0,2019,10,91.0,603,1
1,2018,10,7.0,603,0
1,2019,12,1.0,435,0
0,2019,10,59.0,45,3
0,2019,8,91.0,65,1
1,2019,13,1.0,603,0
0,2018,10,131.0,251,2
0,2019,10,170.0,736,2
1,2017,12,1.0,603,0
0,2019,12,88.0,603,1
1,2015,12,3.0,506,0
1,2017,12,2.0,603,0
1,2019,13,1.0,718,0
0,2019,10,170.0,251,2
1,2019,12,1.0,470,0
1,2017,13,1.0,338,0
1,2019,12,3.0,86,0
1,2019,15,8.0,603,0
1,2019,12,1.0,342,0
0,2019,10,92.0,603,1
1,2019,12,1.0,435,0
0,2019,12,59.0,736,3
0,2018,12,126.0,272,2
1,2018,10,1.0,328,0
0,2019,10,120.0,251,1
0,2015,12,76.0,338,3
0,2019,12,60.0,603,3
1,2018,15,1.0,736,0
0,2016,10,103.0,105,1
0,2018,12,124.0,382,2
1,2013,12,1.0,435,0
0,2017,12,91.0,603,1
1,2019,10,1.0,686,0
0,2019,10,88.0,603,1
0,2018,10,81.0,236,3
1,2017,14,1.0,506,0
0,2019,10,124.0,251,2
0,2019,12,102.0,345,1
1,2019,12,1.0,162,0
1,2019,12,3.0,603,0
0,2019,9,132.0,603,2
0,2019,12,87.0,603,1
1,2018,10,1.0,736,0
